state_name,district_name,crop_year,season,crop,area,production
uttar pradesh,chandauli,2001,rabi,wheat,85526.0,171414.0
uttar pradesh,chandauli,2001,whole year,potato,1006.0,20518.0
uttar pradesh,chandauli,2001,whole year,sugarcane,1053.0,36038.0
uttar pradesh,chandauli,2002,kharif,bajra,3717.0,6373.0
uttar pradesh,chandauli,2002,kharif,groundnut,10.0,7.0
uttar pradesh,chandauli,2002,kharif,jowar,711.0,623.0
uttar pradesh,chandauli,2002,kharif,maize,95.0,124.0
uttar pradesh,chandauli,2002,kharif,moong(green gram),40.0,27.0
uttar pradesh,chandauli,2002,kharif,rice,111195.0,282086.0
uttar pradesh,chandauli,2002,kharif,sesamum,18.0,3.0
uttar pradesh,chandauli,2002,kharif,small millets,2.0,1.0
uttar pradesh,chandauli,2002,kharif,urad,93.0,56.0
uttar pradesh,chandauli,2002,rabi,barley,986.0,1596.0
uttar pradesh,chandauli,2002,rabi,gram,2345.0,1444.0
uttar pradesh,chandauli,2002,rabi,linseed,1562.0,317.0
uttar pradesh,chandauli,2002,rabi,masoor,15184.0,5223.0
uttar pradesh,chandauli,2002,rabi,onion,87.0,898.0
uttar pradesh,chandauli,2002,rabi,peas & beans (pulses),2360.0,2905.0
uttar pradesh,chandauli,2002,rabi,rapeseed &mustard,249.0,223.0
uttar pradesh,chandauli,2002,rabi,wheat,93491.0,135281.0
uttar pradesh,chandauli,2002,summer,moong(green gram),42.0,25.0
uttar pradesh,chandauli,2002,summer,onion,27.0,302.0
uttar pradesh,chandauli,2002,whole year,potato,987.0,19792.0
uttar pradesh,chandauli,2002,whole year,sannhamp,20.0,6.0
uttar pradesh,chandauli,2002,whole year,sugarcane,943.0,36407.0
uttar pradesh,chandauli,2003,kharif,arhar/tur,2692.0,2350.0
uttar pradesh,chandauli,2003,kharif,bajra,4375.0,4268.0
uttar pradesh,chandauli,2003,kharif,groundnut,20.0,13.0
uttar pradesh,chandauli,2003,kharif,jowar,717.0,672.0
uttar pradesh,chandauli,2003,kharif,maize,88.0,145.0
uttar pradesh,chandauli,2003,kharif,moong(green gram),30.0,7.0
uttar pradesh,chandauli,2003,kharif,rice,111549.0,332782.0
uttar pradesh,chandauli,2003,kharif,sesamum,4.0,1.0
uttar pradesh,chandauli,2003,kharif,sunflower,1.0,2.0
uttar pradesh,chandauli,2003,kharif,urad,79.0,33.0
uttar pradesh,chandauli,2003,rabi,barley,1059.0,1450.0
uttar pradesh,chandauli,2003,rabi,gram,1922.0,2334.0
uttar pradesh,chandauli,2003,rabi,linseed,1164.0,589.0
uttar pradesh,chandauli,2003,rabi,maize,14.0,19.0
uttar pradesh,chandauli,2003,rabi,masoor,13609.0,6532.0
uttar pradesh,chandauli,2003,rabi,onion,71.0,1019.0
uttar pradesh,chandauli,2003,rabi,peas & beans (pulses),2387.0,2995.0
uttar pradesh,chandauli,2003,rabi,ragi,3.0,5.0
uttar pradesh,chandauli,2003,rabi,rapeseed &mustard,305.0,304.0
uttar pradesh,chandauli,2003,rabi,wheat,94005.0,190076.0
uttar pradesh,chandauli,2003,summer,moong(green gram),20.0,12.0
uttar pradesh,chandauli,2003,summer,onion,18.0,148.0
uttar pradesh,chandauli,2003,summer,urad,4.0,3.0
uttar pradesh,chandauli,2003,whole year,potato,961.0,17927.0
uttar pradesh,chandauli,2003,whole year,sannhamp,12.0,4.0
uttar pradesh,chandauli,2003,whole year,sugarcane,807.0,25278.0
uttar pradesh,chandauli,2003,whole year,turmeric,1.0,2.0
uttar pradesh,chandauli,2004,kharif,bajra,4557.0,4983.0
uttar pradesh,chandauli,2004,kharif,groundnut,5.0,4.0
uttar pradesh,chandauli,2004,kharif,jowar,873.0,1111.0
uttar pradesh,chandauli,2004,kharif,maize,99.0,203.0
uttar pradesh,chandauli,2004,kharif,rice,110987.0,212735.0
uttar pradesh,chandauli,2004,kharif,sannhamp,11.0,3.0
uttar pradesh,chandauli,2004,kharif,sesamum,29.0,5.0
uttar pradesh,chandauli,2004,kharif,small millets,1.0,729.0
uttar pradesh,chandauli,2004,kharif,sugarcane,857.0,31068.0
uttar pradesh,chandauli,2004,rabi,barley,1331.0,1767.0
uttar pradesh,chandauli,2004,rabi,gram,1799.0,1301.0
uttar pradesh,chandauli,2004,rabi,linseed,1277.0,655.0
uttar pradesh,chandauli,2004,rabi,potato,980.0,19387.0
uttar pradesh,chandauli,2004,rabi,rapeseed &mustard,330.0,328.0
uttar pradesh,chandauli,2004,rabi,wheat,92417.0,123189.0
uttar pradesh,chandauli,2004,summer,sunflower,2.0,4.0
uttar pradesh,chandauli,2004,whole year,dry chillies,3.0,3.0
uttar pradesh,chandauli,2004,whole year,guar seed,32.0,27.0
uttar pradesh,chandauli,2004,whole year,onion,97.0,1014.0
uttar pradesh,chandauli,2004,whole year,sweet potato,6.0,70.0
uttar pradesh,chandauli,2005,kharif,bajra,4436.0,5886.0
uttar pradesh,chandauli,2005,kharif,jowar,574.0,832.0
uttar pradesh,chandauli,2005,kharif,maize,97.0,141.0
uttar pradesh,chandauli,2005,kharif,rice,108759.0,233288.0
uttar pradesh,chandauli,2005,kharif,sannhamp,12.0,4.0
uttar pradesh,chandauli,2005,kharif,sesamum,3.0,1.0
uttar pradesh,chandauli,2005,kharif,sugarcane,784.0,34549.0
uttar pradesh,chandauli,2005,rabi,barley,1225.0,2075.0
uttar pradesh,chandauli,2005,rabi,gram,2160.0,1995.0
uttar pradesh,chandauli,2005,rabi,linseed,1244.0,445.0
uttar pradesh,chandauli,2005,rabi,potato,1141.0,24709.0
uttar pradesh,chandauli,2005,rabi,rapeseed &mustard,285.0,330.0
uttar pradesh,chandauli,2005,rabi,turmeric,1.0,4.0
uttar pradesh,chandauli,2005,rabi,wheat,94309.0,163179.0
uttar pradesh,chandauli,2005,whole year,coriander,4.0,2.0
uttar pradesh,chandauli,2005,whole year,dry chillies,1.0,1.0
uttar pradesh,chandauli,2005,whole year,garlic,2.0,9.0
uttar pradesh,chandauli,2005,whole year,guar seed,25.0,20.0
uttar pradesh,chandauli,2005,whole year,onion,67.0,857.0
uttar pradesh,chandauli,2005,whole year,sweet potato,2.0,26.0
uttar pradesh,chandauli,2006,kharif,arhar/tur,2602.0,2003.0
uttar pradesh,chandauli,2006,kharif,bajra,2848.0,4491.0
uttar pradesh,chandauli,2006,kharif,jowar,1214.0,1623.0
uttar pradesh,chandauli,2006,kharif,maize,66.0,87.0
uttar pradesh,chandauli,2006,kharif,other kharif pulses,190.0,137.0
uttar pradesh,chandauli,2006,kharif,rice,140300.0,359168.0
uttar pradesh,chandauli,2006,kharif,small millets,1.0,1.0
uttar pradesh,chandauli,2006,kharif,sugarcane,821.0,34049.0
uttar pradesh,chandauli,2006,kharif,sweet potato,6.0,82.0
uttar pradesh,chandauli,2006,rabi,barley,4204.0,6695.0
uttar pradesh,chandauli,2006,rabi,garlic,15.0,66.0
uttar pradesh,chandauli,2006,rabi,gram,2018.0,1743.0
uttar pradesh,chandauli,2006,rabi,linseed,1265.0,474.0
uttar pradesh,chandauli,2006,rabi,masoor,6334.0,3477.0
uttar pradesh,chandauli,2006,rabi,onion,30.0,576.0
uttar pradesh,chandauli,2006,rabi,other  rabi pulses,3129.0,3345.0
uttar pradesh,chandauli,2006,rabi,potato,1375.0,26717.0
uttar pradesh,chandauli,2006,rabi,rapeseed &mustard,412.0,424.0
uttar pradesh,chandauli,2006,rabi,wheat,90871.0,205616.0
uttar pradesh,chandauli,2006,summer,onion,17.0,198.0
uttar pradesh,chandauli,2006,summer,sunflower,1.0,1.0
uttar pradesh,chandauli,2006,whole year,coriander,22.0,11.0
uttar pradesh,chandauli,2006,whole year,dry chillies,31.0,29.0
uttar pradesh,chandauli,2006,whole year,guar seed,15.0,13.0
uttar pradesh,chandauli,2007,kharif,arhar/tur,2368.0,2187.0
uttar pradesh,chandauli,2007,kharif,bajra,4899.0,7069.0
uttar pradesh,chandauli,2007,kharif,dry chillies,8.0,7.0
uttar pradesh,chandauli,2007,kharif,guar seed,17.0,14.0
uttar pradesh,chandauli,2007,kharif,jowar,373.0,455.0
uttar pradesh,chandauli,2007,kharif,maize,69.0,97.0
uttar pradesh,chandauli,2007,kharif,moong(green gram),23.0,5.0
uttar pradesh,chandauli,2007,kharif,rice,94847.0,247456.0
uttar pradesh,chandauli,2007,kharif,sannhamp,12.0,2.0
uttar pradesh,chandauli,2007,kharif,sesamum,19.0,3.0
uttar pradesh,chandauli,2007,kharif,sugarcane,726.0,36591.0
uttar pradesh,chandauli,2007,kharif,sweet potato,2.0,27.0
uttar pradesh,chandauli,2007,kharif,urad,83.0,71.0
uttar pradesh,chandauli,2007,rabi,barley,709.0,1332.0
uttar pradesh,chandauli,2007,rabi,coriander,3.0,2.0
uttar pradesh,chandauli,2007,rabi,gram,208.0,175.0
uttar pradesh,chandauli,2007,rabi,linseed,1262.0,452.0
uttar pradesh,chandauli,2007,rabi,maize,7.0,20.0
uttar pradesh,chandauli,2007,rabi,masoor,11815.0,8436.0
uttar pradesh,chandauli,2007,rabi,onion,285.0,3982.0
uttar pradesh,chandauli,2007,rabi,other  rabi pulses,1999.0,3316.0
uttar pradesh,chandauli,2007,rabi,potato,914.0,18968.0
uttar pradesh,chandauli,2007,rabi,rapeseed &mustard,353.0,409.0
uttar pradesh,chandauli,2007,rabi,wheat,93371.0,210889.0
uttar pradesh,chandauli,2007,summer,moong(green gram),24.0,13.0
uttar pradesh,chandauli,2007,summer,onion,16.0,194.0
uttar pradesh,chandauli,2007,summer,urad,6.0,3.0
uttar pradesh,chandauli,2008,kharif,arhar/tur,2236.0,1776.0
uttar pradesh,chandauli,2008,kharif,bajra,4668.0,5630.0
uttar pradesh,chandauli,2008,kharif,dry chillies,1.0,1.0
uttar pradesh,chandauli,2008,kharif,guar seed,18.0,15.0
uttar pradesh,chandauli,2008,kharif,jowar,720.0,880.0
uttar pradesh,chandauli,2008,kharif,maize,67.0,88.0
uttar pradesh,chandauli,2008,kharif,moong(green gram),21.0,8.0
uttar pradesh,chandauli,2008,kharif,rice,116198.0,310365.0
uttar pradesh,chandauli,2008,kharif,sugarcane,684.0,32072.0
uttar pradesh,chandauli,2008,kharif,sweet potato,4.0,49.0
uttar pradesh,chandauli,2008,kharif,urad,234.0,108.0
uttar pradesh,chandauli,2008,rabi,barley,1204.0,2182.0
uttar pradesh,chandauli,2008,rabi,coriander,4.0,2.0
uttar pradesh,chandauli,2008,rabi,garlic,1.0,6.0
uttar pradesh,chandauli,2008,rabi,gram,1741.0,1879.0
uttar pradesh,chandauli,2008,rabi,linseed,1257.0,382.0
uttar pradesh,chandauli,2008,rabi,maize,15.0,39.0
uttar pradesh,chandauli,2008,rabi,masoor,8152.0,5234.0
uttar pradesh,chandauli,2008,rabi,onion,85.0,996.0
uttar pradesh,chandauli,2008,rabi,peas & beans (pulses),2348.0,2688.0
uttar pradesh,chandauli,2008,rabi,potato,1084.0,14751.0
uttar pradesh,chandauli,2008,rabi,rapeseed &mustard,340.0,383.0
uttar pradesh,chandauli,2008,rabi,wheat,102060.0,237289.0
uttar pradesh,chandauli,2008,summer,moong(green gram),34.0,28.0
uttar pradesh,chandauli,2008,summer,urad,8.0,5.0
uttar pradesh,chandauli,2009,kharif,arhar/tur,2484.0,1423.0
uttar pradesh,chandauli,2009,kharif,bajra,4758.0,4152.0
uttar pradesh,chandauli,2009,kharif,dry chillies,9.0,8.0
uttar pradesh,chandauli,2009,kharif,guar seed,10.0,8.0
uttar pradesh,chandauli,2009,kharif,jowar,896.0,990.0
uttar pradesh,chandauli,2009,kharif,maize,93.0,136.0
uttar pradesh,chandauli,2009,kharif,moong(green gram),11.0,2.0
uttar pradesh,chandauli,2009,kharif,rice,86936.0,174654.0
uttar pradesh,chandauli,2009,kharif,sannhamp,15.0,3.0
uttar pradesh,chandauli,2009,kharif,sesamum,9.0,1.0
uttar pradesh,chandauli,2009,kharif,sugarcane,556.0,26252.0
uttar pradesh,chandauli,2009,kharif,sweet potato,5.0,68.0
uttar pradesh,chandauli,2009,kharif,urad,486.0,186.0
uttar pradesh,chandauli,2009,rabi,barley,1006.0,1731.0
uttar pradesh,chandauli,2009,rabi,coriander,4.0,2.0
uttar pradesh,chandauli,2009,rabi,garlic,1.0,5.0
uttar pradesh,chandauli,2009,rabi,gram,1810.0,1597.0
uttar pradesh,chandauli,2009,rabi,linseed,964.0,326.0
uttar pradesh,chandauli,2009,rabi,masoor,9382.0,8519.0
uttar pradesh,chandauli,2009,rabi,onion,91.0,1665.0
uttar pradesh,chandauli,2009,rabi,peas & beans (pulses),1889.0,1770.0
uttar pradesh,chandauli,2009,rabi,potato,1070.0,24433.0
uttar pradesh,chandauli,2009,rabi,rapeseed &mustard,365.0,406.0
uttar pradesh,chandauli,2009,rabi,turmeric,4.0,13.0
uttar pradesh,chandauli,2009,rabi,wheat,97225.0,201256.0
uttar pradesh,chandauli,2009,summer,moong(green gram),62.0,62.0
uttar pradesh,chandauli,2009,summer,onion,16.0,311.0
uttar pradesh,chandauli,2009,summer,urad,12.0,10.0
uttar pradesh,chandauli,2010,kharif,arhar/tur,2938.0,2271.0
uttar pradesh,chandauli,2010,kharif,bajra,5106.0,6669.0
uttar pradesh,chandauli,2010,kharif,dry chillies,2.0,2.0
uttar pradesh,chandauli,2010,kharif,guar seed,19.0,16.0
uttar pradesh,chandauli,2010,kharif,jowar,770.0,933.0
uttar pradesh,chandauli,2010,kharif,maize,62.0,91.0
uttar pradesh,chandauli,2010,kharif,moong(green gram),20.0,9.0
uttar pradesh,chandauli,2010,kharif,rice,98325.0,270984.0
uttar pradesh,chandauli,2010,kharif,sesamum,4.0,1.0
uttar pradesh,chandauli,2010,kharif,sugarcane,738.0,32404.0
uttar pradesh,chandauli,2010,kharif,sweet potato,4.0,49.0
uttar pradesh,chandauli,2010,kharif,urad,84.0,57.0
uttar pradesh,chandauli,2010,rabi,barley,1025.0,1896.0
uttar pradesh,chandauli,2010,rabi,gram,515.0,497.0
uttar pradesh,chandauli,2010,rabi,linseed,866.0,500.0
uttar pradesh,chandauli,2010,rabi,maize,11.0,33.0
uttar pradesh,chandauli,2010,rabi,masoor,9486.0,6109.0
uttar pradesh,chandauli,2010,rabi,onion,175.0,3221.0
uttar pradesh,chandauli,2010,rabi,peas & beans (pulses),1508.0,2491.0
uttar pradesh,chandauli,2010,rabi,potato,756.0,13353.0
uttar pradesh,chandauli,2010,rabi,rapeseed &mustard,379.0,453.0
uttar pradesh,chandauli,2010,rabi,wheat,95572.0,242996.0
uttar pradesh,chandauli,2010,summer,moong(green gram),19.0,19.0
uttar pradesh,chandauli,2010,summer,urad,29.0,21.0
uttar pradesh,chandauli,2011,kharif,arhar/tur,3065.0,2844.0
uttar pradesh,chandauli,2011,kharif,bajra,6482.0,9960.0
uttar pradesh,chandauli,2011,kharif,cotton(lint),20.0,5.0
uttar pradesh,chandauli,2011,kharif,dry chillies,2.0,2.0
uttar pradesh,chandauli,2011,kharif,groundnut,3.0,3.0
uttar pradesh,chandauli,2011,kharif,guar seed,11.0,9.0
uttar pradesh,chandauli,2011,kharif,jowar,1714.0,1815.0
uttar pradesh,chandauli,2011,kharif,maize,96.0,140.0
uttar pradesh,chandauli,2011,kharif,moong(green gram),34.0,14.0
uttar pradesh,chandauli,2011,kharif,rice,111777.0,299451.0
uttar pradesh,chandauli,2011,kharif,sannhamp,16.0,4.0
uttar pradesh,chandauli,2011,kharif,sesamum,17.0,4.0
uttar pradesh,chandauli,2011,kharif,sugarcane,547.0,27225.0
uttar pradesh,chandauli,2011,kharif,sweet potato,4.0,52.0
uttar pradesh,chandauli,2011,kharif,urad,100.0,67.0
uttar pradesh,chandauli,2011,rabi,barley,1070.0,2049.0
uttar pradesh,chandauli,2011,rabi,gram,1837.0,2271.0
uttar pradesh,chandauli,2011,rabi,linseed,588.0,260.0
uttar pradesh,chandauli,2011,rabi,maize,15.0,36.0
uttar pradesh,chandauli,2011,rabi,masoor,10225.0,10153.0
uttar pradesh,chandauli,2011,rabi,onion,226.0,5170.0
uttar pradesh,chandauli,2011,rabi,peas & beans (pulses),1674.0,2378.0
uttar pradesh,chandauli,2011,rabi,potato,1051.0,18906.0
uttar pradesh,chandauli,2011,rabi,rapeseed &mustard,405.0,556.0
uttar pradesh,chandauli,2011,rabi,wheat,92874.0,236179.0
uttar pradesh,chandauli,2011,summer,moong(green gram),77.0,60.0
uttar pradesh,chandauli,2011,summer,onion,27.0,440.0
uttar pradesh,chandauli,2011,summer,urad,29.0,25.0
uttar pradesh,chandauli,2012,kharif,arhar/tur,3022.0,3207.0
uttar pradesh,chandauli,2012,kharif,bajra,4643.0,5800.0
uttar pradesh,chandauli,2012,kharif,groundnut,3.0,3.0
uttar pradesh,chandauli,2012,kharif,guar seed,16.0,13.0
uttar pradesh,chandauli,2012,kharif,jowar,723.0,984.0
uttar pradesh,chandauli,2012,kharif,maize,52.0,93.0
uttar pradesh,chandauli,2012,kharif,moong(green gram),17.0,9.0
uttar pradesh,chandauli,2012,kharif,rice,108200.0,302203.0
uttar pradesh,chandauli,2012,kharif,sannhamp,3.0,1.0
uttar pradesh,chandauli,2012,kharif,sesamum,15.0,3.0
uttar pradesh,chandauli,2012,kharif,sugarcane,655.0,33761.0
uttar pradesh,chandauli,2012,kharif,urad,97.0,35.0
uttar pradesh,chandauli,2012,rabi,barley,707.0,1235.0
uttar pradesh,chandauli,2012,rabi,gram,1531.0,1758.0
uttar pradesh,chandauli,2012,rabi,linseed,658.0,396.0
uttar pradesh,chandauli,2012,rabi,maize,14.0,44.0
uttar pradesh,chandauli,2012,rabi,masoor,8943.0,5008.0
uttar pradesh,chandauli,2012,rabi,onion,217.0,4992.0
uttar pradesh,chandauli,2012,rabi,peas & beans (pulses),1491.0,1743.0
uttar pradesh,chandauli,2012,rabi,potato,486.0,8643.0
uttar pradesh,chandauli,2012,rabi,rapeseed &mustard,275.0,347.0
uttar pradesh,chandauli,2012,rabi,wheat,101444.0,303318.0
uttar pradesh,chandauli,2012,summer,moong(green gram),112.0,104.0
uttar pradesh,chandauli,2012,summer,onion,27.0,356.0
uttar pradesh,chandauli,2012,summer,sunflower,6.0,5.0
uttar pradesh,chandauli,2012,summer,urad,28.0,21.0
uttar pradesh,chandauli,2013,kharif,arhar/tur,2828.0,2718.0
uttar pradesh,chandauli,2013,kharif,bajra,4892.0,4999.0
uttar pradesh,chandauli,2013,kharif,groundnut,3.0,3.0
uttar pradesh,chandauli,2013,kharif,guar seed,16.0,13.0
uttar pradesh,chandauli,2013,kharif,jowar,1053.0,851.0
uttar pradesh,chandauli,2013,kharif,maize,51.0,81.0
uttar pradesh,chandauli,2013,kharif,moong(green gram),18.0,6.0
uttar pradesh,chandauli,2013,kharif,rice,112455.0,300817.0
uttar pradesh,chandauli,2013,kharif,sannhamp,3.0,1.0
uttar pradesh,chandauli,2013,kharif,sesamum,18.0,3.0
uttar pradesh,chandauli,2013,kharif,sugarcane,628.0,34592.0
uttar pradesh,chandauli,2013,kharif,sweet potato,2.0,26.0
uttar pradesh,chandauli,2013,kharif,urad,106.0,48.0
uttar pradesh,chandauli,2013,rabi,barley,722.0,1335.0
uttar pradesh,chandauli,2013,rabi,gram,1165.0,1097.0
uttar pradesh,chandauli,2013,rabi,linseed,540.0,105.0
uttar pradesh,chandauli,2013,rabi,maize,38.0,135.0
uttar pradesh,chandauli,2013,rabi,masoor,9154.0,5987.0
uttar pradesh,chandauli,2013,rabi,onion,255.0,5186.0
uttar pradesh,chandauli,2013,rabi,peas & beans (pulses),1610.0,1365.0
uttar pradesh,chandauli,2013,rabi,potato,517.0,8036.0
uttar pradesh,chandauli,2013,rabi,rapeseed &mustard,288.0,292.0
uttar pradesh,chandauli,2013,rabi,wheat,102339.0,268640.0
uttar pradesh,chandauli,2013,summer,moong(green gram),64.0,52.0
uttar pradesh,chandauli,2013,summer,onion,41.0,668.0
uttar pradesh,chandauli,2013,summer,urad,15.0,12.0
uttar pradesh,chandauli,2014,kharif,arhar/tur,4641.0,5242.0
uttar pradesh,chandauli,2014,kharif,bajra,8792.0,13821.0
uttar pradesh,chandauli,2014,kharif,dry chillies,2.0,2.0
uttar pradesh,chandauli,2014,kharif,guar seed,16.0,13.0
uttar pradesh,chandauli,2014,kharif,jowar,645.0,767.0
uttar pradesh,chandauli,2014,kharif,maize,10.0,16.0
uttar pradesh,chandauli,2014,kharif,moong(green gram),15.0,5.0
uttar pradesh,chandauli,2014,kharif,rice,102598.0,303793.0
uttar pradesh,chandauli,2014,kharif,sesamum,2.0,1.0
uttar pradesh,chandauli,2014,kharif,sugarcane,618.0,35548.0
uttar pradesh,chandauli,2014,kharif,urad,106.0,70.0
uttar pradesh,chandauli,2014,rabi,barley,209.0,366.0
